person_id,full_name,is_pep,is_sanctioned,risk_level,confidence_score,primary_source,political_party,constituency,county,position_title,institution_name,profile_url,source_url,entity_status
422,Sen. Mungatana Danson Buya,True,False,LOW,95.0,Senate,UDA,,Tana River,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-mungatana-danson-buya,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=4,ACTIVE
423,Sen. Munyi Alexander Mundigi,True,False,LOW,95.0,Senate,DP,,Embu,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-munyi-alexander-mundigi,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=4,ACTIVE
424,Sen. Murango James Kamau,True,False,LOW,95.0,Senate,UDA,,Kirinyaga,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-murango-james-kamau,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=4,ACTIVE
425,Sen. Murungi Kathuri,True,False,LOW,95.0,Senate,UDA,,Meru,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-murungi-kathuri,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=4,ACTIVE
426,Sen. Muthama Agnes Kavindu Mbuku,True,False,LOW,95.0,Senate,WDM,,Machakos,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-muthama-agnes-kavindu-mbuku,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=4,ACTIVE
427,"Sen. Mutinda Maureen Tabitha, CBS",True,False,LOW,95.0,Senate,UDA,,Nominated,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-mutinda-maureen-tabitha-cbs,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=4,ACTIVE
428,"Sen. Mwaruma Johnes M, CBS",True,False,LOW,95.0,Senate,ODM,,Taita Taveta,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-mwaruma-johnes-m-cbs,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=4,ACTIVE
429,Sen. Mwenda Gataya Mo Fire,True,False,LOW,95.0,Senate,UDA,,Tharaka Nithi,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-mwenda-gataya-mo-fire,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=4,ACTIVE
430,Sen. Nderitu John Kinyua,True,False,LOW,95.0,Senate,UDA,,Laikipia,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-nderitu-john-kinyua,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=4,ACTIVE
431,Sen. Nyamu Karen Njeri,True,False,LOW,95.0,Senate,UDA,,Nominated,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-nyamu-karen-njeri,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=4,ACTIVE
432,Sen. Oginga Oburu,True,False,LOW,95.0,Senate,ODM,,Siaya,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-oginga-oburu,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=5,ACTIVE
433,Sen. Oketch Eddy Gicheru,True,False,LOW,95.0,Senate,ODM,,Migori,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-oketch-eddy-gicheru,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=5,ACTIVE
434,Sen. Okoiti Andrew Omtatah,True,False,LOW,95.0,Senate,NRA,,Busia,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-okoiti-andrew-omtatah,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=5,ACTIVE
435,Sen. Olekina Ledama,True,False,LOW,95.0,Senate,ODM,,Narok,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-olekina-ledama-0,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=5,ACTIVE
436,Sen. Omar Mariam Sheikh,True,False,LOW,95.0,Senate,UDM,,Nominated,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-omar-mariam-sheikh,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=5,ACTIVE
437,Sen. Onyonka Richard Momoima,True,False,LOW,95.0,Senate,ODM,,Kisii,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-onyonka-richard-momoima,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=5,ACTIVE
438,Sen. Osotsi Godfrey Atieno,True,False,LOW,95.0,Senate,ODM,,Vihiga,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-osotsi-godfrey-atieno,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=5,ACTIVE
439,Sen. Pesi Peris Tobiko,True,False,LOW,95.0,Senate,UDA,,Nominated,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-pesi-peris-tobiko,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=5,ACTIVE
440,Sen. Prof. Margaret Jepkoech Kamar,True,False,LOW,95.0,Senate,JP,,Nominated,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-prof-margaret-jepkoech-kamar,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=5,ACTIVE
441,"Sen. Prof. Tom Odhiambo Ojienda, SC, MP",True,False,LOW,95.0,Senate,ODM,,Kisumu,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-prof-tom-odhiambo-ojienda-sc-mp,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=5,ACTIVE
442,Sen. Recha Julius Murgor,True,False,LOW,95.0,Senate,UDA,,West Pokot,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-recha-julius-murgor,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=6,ACTIVE
443,Sen. Roba Ali Ibrahim,True,False,LOW,95.0,Senate,UDM,,Mandera,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-roba-ali-ibrahim,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=6,ACTIVE
444,Sen. Seki Lenku Ole Kanar,True,False,LOW,95.0,Senate,UDA,,Kajiado,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-seki-lenku-ole-kanar,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=6,ACTIVE
445,"Sen. Veronica Waheti Nduati, CBS",True,False,LOW,95.0,Senate,UDA,,Nominated,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-veronica-waheti-nduati-cbs,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=6,ACTIVE
446,Sen. Wakili Hillary Kiprotich Sigei,True,False,LOW,95.0,Senate,UDA,,Bomet,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-wakili-hillary-kiprotich-sigei-cbs-mp,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=6,ACTIVE
447,"Sen. Wamatinga Wahome, CBS",True,False,LOW,95.0,Senate,UDA,,Nyeri,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-wamatinga-wahome-cbs,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=6,ACTIVE
448,Sen. Wambua Enoch Kiio,True,False,LOW,95.0,Senate,WDM,,Kitui,Senator,Senate of Kenya,https://www.parliament.go.ke/the-senate/sen-wambua-enoch-kiio-0,https://www.parliament.go.ke/the-senate/senators?title=&field_parliament_value=2022&page=6,ACTIVE
496,Hon. Justice Daniel Kiio Musinga,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-justice-daniel-kiio-musinga/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
497,Hon. Lady Justice Wanjiru Karanja,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-wanjiru-karanja/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
498,Hon. Mr. Justice Milton S. A. Makhandia,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-milton-s-a-makhandia/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
499,Hon. Mr. Justice Patrick Omwenga Kiage,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-patrick-omwenga-kiage/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
500,"Hon. Mr. Justice Gatembu Kairu, FCIArb",True,False,LOW,97.0,Court of Appeal,,,,President-Elect,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-gatembu-kairu-fciarb/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
501,Hon. Mr. Justice Kathurima M’Inoti,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-kathurima-minoti/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
502,Hon. Lady Justice Agnes Kalekye Murgor,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-agnes-murgor/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
503,Hon. Lady Justice Fatuma Sichale,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-fatuma-sichale/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
504,Hon. Lady Justice Jamila Mohammed,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-jamila-mohammed/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
505,Hon. Mr. Justice Sankale ole Kantai,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-sankale-ole-kantai/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
506,Hon. Lady Justice Omondi Hellen Amollo Owino,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-omondi-hellen-amollo-owino/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
507,Hon. Lady Justice Grace Mumbi Ngugi,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-grace-mumbi-ngugi/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
508,Hon. Mr. Justice Francis Tuiyott,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-francis-tuiyott/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
509,Hon. Lady Justice Nyamweya Pauline,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-nyamweya-pauline-nyakoboke/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
510,Hon. Lady Justice Lesiit Jessie Wanjiku,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-lesiit-jessie-wanjiku/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
511,Hon. Mr. Justice (Dr) Kibaya Imaana Laibuta,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-dr-kibaya-imaana-laibuta/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
512,Hon. Mr. Justice Luka Kiprotich Kimaru,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-luka-kiprotich-kimaru/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
513,Hon. Lady Justice Abida Ali-Aroni,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-abida-ali-aroni/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
514,Hon.  Lady Justice Lydia Achode,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-lydia-achode/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
515,Hon. Mr. Justice John Mativo,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-john-mativo/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
516,Hon. Lady Justice Grace Ngenye,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-grace-ngenye/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
517,Hon. Mr. Justice Gachoka Paul Mwaniki,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-gachoka-paul-mwaniki/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
518,Hon. Mr. Justice Aggrey Otsyula Muchelule,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-aggrey-otsyula-muchelule/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
519,Hon. Mr. Justice Korir Weldon Kipyegon,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-korir-weldon-kipyegon/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
520,Hon. Mr. Justice (Prof) Joel Mwaura Ngugi,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-prof-joel-mwaura-ngugi/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
521,Hon. Mr. Justice George Vincent Odunga,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-george-vincent-odunga/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
522,Hon. Lady Justice Hedwig Imbosa Ong’udi,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-hedwig-ongudi/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
523,Hon. Mr. Justice Nduma Mathews Nderi,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-nduma-mathews-nderi/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
524,Hon. Lady Justice Linnet Mumo Ndolo,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-linnet-ndolo-2/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
525,Hon Justice Chacha Mwita,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-justice-chacha-mwita-2/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
526,Hon. Lady Justice Lucy Mwihaki Njuguna,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-lucy-mwihaki-njuguna-2/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
527,Hon. Mr. Justice Samson Odhiambo Okong’o,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-samson-odhiambo-okongo-3/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
528,Hon. Lady Justice Ngetich Rachel C. Biomondo,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-ngetich-rachel-c-biomondo-2/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
529,Hon. Justice Joseph Kipchumba Kigen Katwa,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-justice-joseph-kipchumba-kigen-katwa/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
530,Hon. Justice Stephen Anderson Radido Okiyo,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-stephen-radido-2/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
531,Hon. Justice Brown Murungi Kairaria,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-justice-brown-murungi-kairaria/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
532,Hon. Justice Ahmed Issack Hassan,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-justice-ahmed-issack-hassan/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
533,Hon. Justice Paul Lilan,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-justice-paul-lilan/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
534,Hon. Mr. Justice Sila Munyao,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-sila-munyao-2/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
535,Hon. Justice Johnson Okoth Okello,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-justice-johnson-okoth-okello/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
536,Hon. Justice Byram Ongaya,True,False,LOW,97.0,Court of Appeal,,,,Judge,Court of Appeal of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-byram-ongaya-2/,https://judiciary.go.ke/court-of-appeal-judges/,ACTIVE
544,"Hon. Justice Eric Kennedy Okumu Ogola, EBS",True,False,LOW,97.0,High Court,,,,Principal Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-eric-kennedy-okumu-ogola-ebs/,https://judiciary.go.ke/high-court-judges/,ACTIVE
545,Hon. Lady Justice Roseline P V Wendoh,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-roseline-p-v-wendoh/,https://judiciary.go.ke/high-court-judges/,ACTIVE
546,Hon. Justice Joseph R. Karanja,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-joseph-r-karanja/,https://judiciary.go.ke/high-court-judges/,ACTIVE
547,Hon. Lady Justice Florence N. Muchemi,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-florence-n-muchemi/,https://judiciary.go.ke/high-court-judges/,ACTIVE
548,Hon. Lady Justice Maureen Akinyi Odero,True,False,LOW,97.0,High Court,,,,Judge,High Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-maureen-akinyi-odero/,https://judiciary.go.ke/high-court-judges/,ACTIVE
